,title,brand,description,price/currency,price/value,stars,reviewsCount,text,tokens,sentiment_score,Sentiments_labels,stars_category
23,"USB C Docking Station Dual Displayport Monitor for Dell/Lenovo/HP Laptop,Quadruple Display USB-C Hub Multiple Monitor Adapter Dongle with 2 Display ports DP+HDMI+VGA+100W Type C PD Charging+3USB A 2.0",VVB,,$,39.99,4.3,2921.0,"USB C Docking Station Dual Displayport Monitor for Dell/Lenovo/HP Laptop,Quadruple Display USB-C Hub Multiple Monitor Adapter Dongle with 2 Display ports DP+HDMI+VGA+100W Type C PD Charging+3USB A 2.0 ","['dual', 'displayport', 'docking', 'display', 'multiple', 'quadruple', '2.0', 'usb', 'dongle', 'charging+3usb', 'c', 'dell/lenovo/hp', 'laptop', 'pd', 'type', 'monitor', 'station', 'adapter', 'usb-c', '2', 'hub', 'port', 'dp+hdmi+vga+100w']",0.0,Neutral,High Review
24,"Seorsok Compatible with MacBook Pro 13 inch Case M2 2023,2022,2021-2016 A2338 M1 A2251 A2289 A2159 A1989 A1708 A1706,Elegant Leather Plastic Hard Shell Transparent Keyboard Cover,Beige Woven Fabric",Seorsok,,$,30.99,4.6,175.0,"Seorsok Compatible with MacBook Pro 13 inch Case M2 2023,2022,2021-2016 A2338 M1 A2251 A2289 A2159 A1989 A1708 A1706,Elegant Leather Plastic Hard Shell Transparent Keyboard Cover,Beige Woven Fabric ","['13', 'seorsok', 'a1989', 'cover', '2023,2022,2021-2016', 'a1706', 'transparent', 'macbook', 'a2338', 'a2159', 'woven', 'beige', 'inch', 'shell', 'fabric', 'hard', 'compatible', 'a2289', 'keyboard', 'a2251', 'a1708', 'leather', 'plastic', 'm2', 'pro', 'm1', 'case', 'elegant']",0.10416666666666666,Positive,High Review
25,"USB C Charger Block CALCINI GAN 65W PD Compact Fast Type C Wall Charger, for Laptop Charger Power Adapter MacBook Pro/Air, Galaxy S23/S22, Dell XPS13, Note 20/10+, Phone 15/Mini, iPad Pro, Pixel",CALCINI,,$,15.98,4.9,179.0,"USB C Charger Block CALCINI GAN 65W PD Compact Fast Type C Wall Charger, for Laptop Charger Power Adapter MacBook Pro/Air, Galaxy S23/S22, Dell XPS13, Note 20/10+, Phone 15/Mini, iPad Pro, Pixel ","['20/10+', 'dell', 'gan', 'power', 'charger', 'macbook', 'pixel', 's23/s22', 'calcini', 'wall', 'ipad', 'usb', 'pro/air', 'fast', 'c', 'pd', 'laptop', 'galaxy', 'type', 'block', 'adapter', 'note', 'xps13', '65w', '15/mini', 'pro', 'compact', 'phone']",0.2,Positive,High Review
26,"200Pcs Water Bottle Stickers - Positive Inspirational Gym Waterproof Vinyl Stickers for Water Bottles with Cute Quote Motivational Stickers for Kids Adults, Sticker for Laptop Planner Letter Stickers",Imarisha,,$,3.99,4.9,13.0,"200Pcs Water Bottle Stickers - Positive Inspirational Gym Waterproof Vinyl Stickers for Water Bottles with Cute Quote Motivational Stickers for Kids Adults, Sticker for Laptop Planner Letter Stickers ","['sticker', 'gym', 'letter', 'adult', 'water', 'planner', 'inspirational', 'laptop', 'quote', 'vinyl', 'positive', '200pcs', 'motivational', 'bottle', 'cute', 'waterproof', 'kid']",0.3318181818181818,Positive,High Review
27,"JSYAVG Popular Singer Taylor Stickers 100 Pcs, Vinyl Waterproof Stickers for Water Bottles Laptop Phone Guitar, Swift Ablum Stickers for Adult, Gifts for Teens, Music Fans,Party Favors",JSYAVG,"Cute Singer Stickers Pack 100PCSLooking for TS merch for Singer fans?These TS singer stickers may be a good choice!!!Material:High quality vinyl PVC (without trace when teared off)Size:Between 1"" to 2""Waterproof:100% waterproofHigh-quality printingPackage includes:100 PCS TS Singer Stickers",$,6.99,4.7,8.0,"JSYAVG Popular Singer Taylor Stickers 100 Pcs, Vinyl Waterproof Stickers for Water Bottles Laptop Phone Guitar, Swift Ablum Stickers for Adult, Gifts for Teens, Music Fans,Party Favors Cute Singer Stickers Pack 100PCSLooking for TS merch for Singer fans?These TS singer stickers may be a good choice!!!Material:High quality vinyl PVC (without trace when teared off)Size:Between 1"" to 2""Waterproof:100% waterproofHigh-quality printingPackage includes:100 PCS TS Singer Stickers","['singer', 'party', 'high', 'water', 'size', 'teared', 'without', ""''"", 'music', 'fan', 'pack', 'waterproof', 'pc', 'teen', 'printingpackage', 't', 'merch', 'favor', 'may', '100', 'gift', 'guitar', 'bottle', 'cute', 'good', 'material', 'waterproofhigh-quality', 'adult', 'jsyavg', 'taylor', 'laptop', 'trace', 'vinyl', 'waterproof:100', 'includes:100', 'quality', 'pvc', 'sticker', '100pcslooking', 'ablum', 'popular', '2', '1', 'swift', 'choice', 'phone']",0.3433333333333333,Positive,High Review
28,100Pcs Taylor Stickers for Water Bottle Kids - Pop Music Singer Swift Ablum Stickers for Girls Waterproof Vinyl Taylor Stickers for Taylor Fans Gifts Reusable Residue-Free Stickers for Kids,Imarisha,,$,6.29,4.8,1498.0,100Pcs Taylor Stickers for Water Bottle Kids - Pop Music Singer Swift Ablum Stickers for Girls Waterproof Vinyl Taylor Stickers for Taylor Fans Gifts Reusable Residue-Free Stickers for Kids ,"['sticker', 'singer', 'reusable', 'residue-free', 'water', 'pop', '100pcs', 'taylor', 'fan', 'vinyl', 'ablum', 'girl', 'waterproof', 'gift', 'bottle', 'swift', 'music', 'kid']",0.0,Neutral,High Review
29,Taylor Stickers 50pcs Singer Stickers | Merch | Accessories | Sticker Pack | Vinyl | Band Stickers | Guitar Stickers | Rock Band Stickers | Rock Stickers | Sticker Album | Water Bottle | Swift Sticker,COOLCOOLDE,"Product Name: Swift Stickers Material: PVC Quantity:50PCS Size:1.97-3.15inch(5-8cm) HOW to Use: Get your stickers, clean the surface, sticker on, then use your imagination to create works now! Product Feature: #Perfect to embellish Laptops, Macbook, Trackpads, Keyboards, Backpacks, Skateboards, Luggage, Water Bottles, Scrapbooks, Mirrors, Notebooks, Journals, Cars, Bumpers, Bikes, Bedroom, Travel Case, Motorcycle, Snowboard, PS4, XBOX ONE. #High quality , All our Laptop Stickers are made of superior vinyl PVC. It’s waterproof and sun-proof. The color hardly fades out, you just need to use your imagination and create works with our Graffiti Vinyl Stickers! #Best gifts for Taylor fans",$,6.99,4.5,52.0,"Taylor Stickers 50pcs Singer Stickers | Merch | Accessories | Sticker Pack | Vinyl | Band Stickers | Guitar Stickers | Rock Band Stickers | Rock Stickers | Sticker Album | Water Bottle | Swift Sticker Product Name: Swift Stickers Material: PVC Quantity:50PCS Size:1.97-3.15inch(5-8cm) HOW to Use: Get your stickers, clean the surface, sticker on, then use your imagination to create works now! Product Feature: #Perfect to embellish Laptops, Macbook, Trackpads, Keyboards, Backpacks, Skateboards, Luggage, Water Bottles, Scrapbooks, Mirrors, Notebooks, Journals, Cars, Bumpers, Bikes, Bedroom, Travel Case, Motorcycle, Snowboard, PS4, XBOX ONE. #High quality , All our Laptop Stickers are made of superior vinyl PVC. It’s waterproof and sun-proof. The color hardly fades out, you just need to use your imagination and create works with our Graffiti Vinyl Stickers! #Best gifts for Taylor fans","['’', 'singer', 'high', 'snowboard', 'water', 'surface', 'work', 'need', 'use', 'best', 'name', 'bike', 'create', 'notebook', 'imagination', 'embellish', 'hardly', 'fan', 'pack', 'accessory', 'waterproof', 'car', 'macbook', '5-8cm', 'one', 'color', 'product', 'get', 'merch', 'bumper', 'size:1.97-3.15inch', 'gift', 'bottle', 'guitar', 'trackpads', 'feature', 'material', 'bedroom', 'mirror', 'xbox', 'keyboard', 'motorcycle', 'taylor', 'laptop', 'vinyl', 'perfect', 'luggage', 'band', 'quantity:50pcs', 'quality', 'made', 'superior', 'graffiti', 'pvc', 'scrapbook', 'ps4', 'travel', 'sticker', 'journal', 'sun-proof', 'fade', 'rock', 'album', 'skateboard', '50pcs', 'backpack', 'swift', 'clean', 'case']",0.4891666666666667,Positive,High Review
30,"Bonitzdm 120PCS Coquette Aesthetic Stickers,Cartoon Graffiti Sticker,Water Bottles Laptop Pink Decal ，for Phone Cases, Laptop - Coquette Room Decor Vintage, Coquette Accessories",Bonitzdm,"120PCS Coquette Aesthetic Stickers,Cartoon Graffiti Sticker,Water Bottles Laptop Pink Decal ，for Phone Cases, Laptop - Coquette Room Decor Vintage, Coquette Accessories Feature: 1. Sunscreen and waterproof! Safe and environmentally friendly, no fading. 2. The picture is clear and the printing is exquisite. 3. Easy to remove without leaving residue. 4. Easy to peel off and stick to other places. Materials: Vinyl PVC. Quantity: 120 Pcs. Easy to ues: -Get the sticker and tear off paper on the back. -Paste the sticker firmly on the surface of the object without leaving gaps. -If it is not pasted correctly, you can tear it off and paste it again. -If you want to make it stronger, please blow it with the hot air of a hair dryer and gently press it with your hand to make it flat. Warm tip: These stickers are not suitable for rough, uneven and dirty surfaces.",$,7.99,4.9,11.0,"Bonitzdm 120PCS Coquette Aesthetic Stickers,Cartoon Graffiti Sticker,Water Bottles Laptop Pink Decal ，for Phone Cases, Laptop - Coquette Room Decor Vintage, Coquette Accessories 120PCS Coquette Aesthetic Stickers,Cartoon Graffiti Sticker,Water Bottles Laptop Pink Decal ，for Phone Cases, Laptop - Coquette Room Decor Vintage, Coquette Accessories Feature: 1. Sunscreen and waterproof! Safe and environmentally friendly, no fading. 2. The picture is clear and the printing is exquisite. 3. Easy to remove without leaving residue. 4. Easy to peel off and stick to other places. Materials: Vinyl PVC. Quantity: 120 Pcs. Easy to ues: -Get the sticker and tear off paper on the back. -Paste the sticker firmly on the surface of the object without leaving gaps. -If it is not pasted correctly, you can tear it off and paste it again. -If you want to make it stronger, please blow it with the hot air of a hair dryer and gently press it with your hand to make it flat. Warm tip: These stickers are not suitable for rough, uneven and dirty surfaces.","['warm', 'water', 'please', 'easy', 'decor', 'gently', 'suitable', 'pasted', 'place', '-if', 'remove', 'pink', 'cartoon', '3', 'paper', 'case', 'gap', 'rough', '-get', '-paste', 'picture', 'hot', 'peel', 'air', 'friendly', 'sunscreen', 'room', 'environmentally', '120', 'uneven', 'graffiti', 'fading', 'tear', 'press', '2', '1', 'back', 'firmly', 'exquisite', 'hand', 'ues', 'aesthetic', 'coquette', 'stick', 'object', 'accessory', 'pc', 'bottle', 'feature', 'material', 'paste', 'vinyl', 'pvc', 'tip', 'leaving', 'hair', 'blow', 'bonitzdm', 'printing', 'vintage', 'clear', 'surface', 'want', '，for', 'without', '120pcs', 'decal', 'stronger', 'waterproof', 'safe', 'correctly', 'quantity', 'dryer', 'laptop', '4', 'residue', 'dirty', 'sticker', 'make', 'flat', 'phone']",0.19880952380952377,Positive,High Review
31,"OWTEMLKE Glare Film 9H Hardness, 6.5x10 Inch Anti-Glare Protector with Ultra-Thin Design Blue Light Filter, Reduce Reflection and Glare, Surface Scratch-Resistant, Eye Protection for sizes up to 11.5",OWTEMLKE,"Crafted with precision using optical nano-coating materials, faithfully restores real-life scenes while maintaining screen clarity for the ultimate viewing experience",$,194.97,4.12,1134.6,"OWTEMLKE Glare Film 9H Hardness, 6.5x10 Inch Anti-Glare Protector with Ultra-Thin Design Blue Light Filter, Reduce Reflection and Glare, Surface Scratch-Resistant, Eye Protection for sizes up to 11.5 Crafted with precision using optical nano-coating materials, faithfully restores real-life scenes while maintaining screen clarity for the ultimate viewing experience","['light', 'hardness', 'eye', 'surface', 'protection', 'maintaining', 'size', 'scene', 'experience', 'clarity', 'film', 'ultra-thin', 'optical', 'ultimate', 'reduce', 'precision', 'scratch-resistant', 'crafted', 'owtemlke', '9h', '6.5x10', 'reflection', 'inch', 'material', 'viewing', 'anti-glare', 'protector', 'screen', 'design', 'restores', 'faithfully', '11.5', 'using', 'filter', 'real-life', 'glare', 'nano-coating', 'blue']",0.13333333333333333,Positive,High Review
32,"LOVEVOOK 40L Large Travel Backpack for Women Men, 17 Inch Carry on Backpack for Traveling on Airplane, Personal Item Bag Airline Approved, Business Causal Weekender Backpack, Black-Brown",LOVEVOOK,,$,39.98,4.8,92.0,"LOVEVOOK 40L Large Travel Backpack for Women Men, 17 Inch Carry on Backpack for Traveling on Airplane, Personal Item Bag Airline Approved, Business Causal Weekender Backpack, Black-Brown ","['woman', 'item', 'carry', 'weekender', 'personal', 'bag', 'airline', 'inch', '17', 'causal', 'approved', 'business', '40l', 'black-brown', 'airplane', 'traveling', 'travel', 'large', 'backpack', 'lovevook', 'men']",0.10714285714285714,Positive,High Review
33,"BAGSMART 15-16 inch Laptop Sleeve with Handle, Puffy Padded Laptop Case Bag, Portable MacBook Case Sleeve Fitted with MacBook Air 15.6 inch, MacBook pro 16 inch, Computer Sleeve Fitted with Dell,HP",BAGSMART,,$,21.98,4.5,218.0,"BAGSMART 15-16 inch Laptop Sleeve with Handle, Puffy Padded Laptop Case Bag, Portable MacBook Case Sleeve Fitted with MacBook Air 15.6 inch, MacBook pro 16 inch, Computer Sleeve Fitted with Dell,HP ","['portable', 'bagsmart', 'dell', 'padded', '16', 'sleeve', 'air', 'macbook', 'bag', 'puffy', 'inch', 'hp', '15-16', '15.6', 'laptop', 'pro', 'case', 'fitted', 'handle', 'computer']",0.0,Neutral,High Review
34,"NEWHEY Laptop Bag 17.3 Inch Laptop Briefcase for Women Men Waterproof Shoulder Messenger Bag Large Computer Bag for Business Office Work College, Black",NEWHEY,,$,29.99,4.4,106.0,"NEWHEY Laptop Bag 17.3 Inch Laptop Briefcase for Women Men Waterproof Shoulder Messenger Bag Large Computer Bag for Business Office Work College, Black ","['large', 'briefcase', 'office', 'newhey', 'woman', 'work', 'messenger', 'business', '17.3', 'laptop', 'shoulder', 'waterproof', 'bag', 'computer', 'college', 'inch', 'black', 'men']",0.023809523809523808,Positive,High Review
35,"200Pcs Taylor Music Stickers, Swift Ablum Stickers Include 1989/Folklore/Speaknow/Midnight, Waterproof Swift Stickers for Water Bottles, Laptops,Music Fans,Party Favors Decorations Supplies Gifts",YOULEY,,$,8.99,4.140000000000001,26.2,"200Pcs Taylor Music Stickers, Swift Ablum Stickers Include 1989/Folklore/Speaknow/Midnight, Waterproof Swift Stickers for Water Bottles, Laptops,Music Fans,Party Favors Decorations Supplies Gifts ","['sticker', 'party', 'water', 'decoration', 'taylor', '1989/folklore/speaknow/midnight', 'laptop', 'fan', 'favor', 'ablum', '200pcs', 'supply', 'gift', 'bottle', 'swift', 'music', 'include', 'waterproof']",0.0,Neutral,High Review
36,"DWQOO Extra Large 40L Travel Backpack For Women,Person Item Flight Approved Carry On Bag Fits TSA 17.3 Inch Laptop,Pink",DWQOO,,$,19.99,4.8,213.0,"DWQOO Extra Large 40L Travel Backpack For Women,Person Item Flight Approved Carry On Bag Fits TSA 17.3 Inch Laptop,Pink ","['tsa', 'woman', 'person', 'fit', 'item', 'carry', 'bag', 'inch', 'extra', 'approved', 'flight', '17.3', 'laptop', '40l', 'travel', 'large', 'pink', 'backpack', 'dwqoo']",0.1285714285714286,Positive,High Review
37,"LOVEVOOK Travel Backpack Women as Personal Item Flight Approved, TSA 17.3inch Laptop Backpack with 3 Packing Cubes College Casual Carry On Daypack for Weekender Overnight Hiking, Pink",LOVEVOOK,,$,32.62,4.7,201.0,"LOVEVOOK Travel Backpack Women as Personal Item Flight Approved, TSA 17.3inch Laptop Backpack with 3 Packing Cubes College Casual Carry On Daypack for Weekender Overnight Hiking, Pink ","['tsa', 'woman', 'overnight', 'daypack', 'item', 'hiking', 'carry', 'weekender', 'personal', 'casual', 'approved', 'flight', 'laptop', 'cube', 'college', 'travel', 'pink', '3', 'backpack', 'packing', '17.3inch', 'lovevook']",-0.20000000000000004,Negative,High Review
38,Dell Laptop Charger 65W Watt USB Type C AC Power Adapter Include Power Cord for Dell Latitude 3340 3440 3540 5340 5440 5540 7340 7440 7640 9440 2in1,Dell,"First New Genuine Original Dell AC Adapter with non-retail packaging，3FT Power cord  Second Output: 65W(32.5A-20V),45W(10V-3A),27W(9V-3A),15W(5V-3A),USB Type C tip  Third Compatible SKU or DP/N: 0WMDHR,0VT148,0CJG9W,0T3JDJ,723JG  Fourth Compatible Factory Model: LA65NM190,HA65NM190,HKA65NM200  Fifth Compatible Computer Model:  XPS 12 9250 XPS 13 9350 9360 9365-2in1 9370 9380 Latitude 7370 7390 7275 7280 7290 7480 7490 5480 5490 5580 5590 5280 5290 5175 5179",$,32.0,5.0,1.0,"Dell Laptop Charger 65W Watt USB Type C AC Power Adapter Include Power Cord for Dell Latitude 3340 3440 3540 5340 5440 5540 7340 7440 7640 9440 2in1 First New Genuine Original Dell AC Adapter with non-retail packaging，3FT Power cord  Second Output: 65W(32.5A-20V),45W(10V-3A),27W(9V-3A),15W(5V-3A),USB Type C tip  Third Compatible SKU or DP/N: 0WMDHR,0VT148,0CJG9W,0T3JDJ,723JG  Fourth Compatible Factory Model: LA65NM190,HA65NM190,HKA65NM200  Fifth Compatible Computer Model:  XPS 12 9250 XPS 13 9350 9360 9365-2in1 9370 9380 Latitude 7370 7390 7275 7280 7290 7480 7490 5480 5490 5580 5590 5280 5290 5175 5179","['latitude', '7490', '5280', '5540', '7390', 'power', 'charger', '7370', '5175', 'output', '10v-3a', '5590', 'c', '7340', 'new', 'la65nm190', '5179', 'ac', '65w', 'first', 'original', '7275', '9360', '5290', '5480', 'dell', 'xps', ',45w', '5440', '9370', '9250', '7640', 'compatible', 'cord', '3340', 'third', 'watt', '3540', 'fourth', 'non-retail', '0wmdhr,0vt148,0cjg9w,0t3jdj,723jg', 'sku', '7280', '7440', '5v-3a', 'fifth', ',27w', 'packaging，3ft', 'dp/n', '12', '5490', '5580', 'second', 'adapter', 'tip', 'genuine', '2in1', 'ha65nm190', 'computer', '7290', '5340', '13', 'hka65nm200', 'model', '32.5a-20v', '9440', 'usb', 'include', '9380', 'laptop', 'type', '3440', ',15w', '7480', 'factory', '9365-2in1', '9v-3a', '9350']",0.16590909090909092,Positive,High Review
39,"STOON Laptop Stand Adjustable Height, Ergonomic Portable Laptop Holder Riser for Desk, Aluminum Foldable Computer Notebook Stand Compatible with MacBook Air Pro, Dell XPS, HP (10-16"") -Black",STOON,,$,22.99,4.7,420.0,"STOON Laptop Stand Adjustable Height, Ergonomic Portable Laptop Holder Riser for Desk, Aluminum Foldable Computer Notebook Stand Compatible with MacBook Air Pro, Dell XPS, HP (10-16"") -Black ","['portable', 'foldable', 'dell', 'holder', ""''"", 'notebook', 'air', '-black', 'xps', 'macbook', 'desk', 'ergonomic', 'hp', 'compatible', 'laptop', 'adjustable', 'aluminum', 'height', '10-16', 'riser', 'stand', 'stoon', 'pro', 'computer']",-0.16666666666666666,Negative,High Review
40,"FISYOD Foldable Laptop Table, Portable Lap Desk Bed Table Tray, Laptop Stand with Cup Holder & Tablet Slot & Lifting Handle for Working Writing Drawing & Eating (Pink)",FISYOD,,$,29.99,4.4,358.0,"FISYOD Foldable Laptop Table, Portable Lap Desk Bed Table Tray, Laptop Stand with Cup Holder & Tablet Slot & Lifting Handle for Working Writing Drawing & Eating (Pink) ","['portable', 'foldable', 'bed', 'cup', 'holder', 'writing', 'fisyod', 'table', 'eating', 'desk', 'tray', 'slot', 'laptop', 'tablet', 'pink', 'stand', 'lap', 'drawing', 'working', 'lifting', 'handle']",-0.1,Negative,High Review
41,"Baseus USB C Docking Station, 10Gbps USB C Hub with 3 USB A/C Ports, 4K@60Hz HDMI, Gigabit Ethernet, 100W PD, 6 in 1 USB Hub for Laptop Compatible for iPhone 15/Dell/HP/Mac/iPad/Microsoft/Steam Deck",Baseus,,$,35.99,4.6,60.0,"Baseus USB C Docking Station, 10Gbps USB C Hub with 3 USB A/C Ports, 4K@60Hz HDMI, Gigabit Ethernet, 100W PD, 6 in 1 USB Hub for Laptop Compatible for iPhone 15/Dell/HP/Mac/iPad/Microsoft/Steam Deck ","['deck', 'iphone', 'docking', '15/dell/hp/mac/ipad/microsoft/steam', 'baseus', 'usb', '10gbps', '60hz', 'c', 'compatible', 'pd', 'laptop', '4k', 'a/c', 'station', '6', '3', '100w', 'gigabit', 'hub', 'hdmi', '1', 'ethernet', 'port']",0.0,Neutral,High Review
42,"Cartoon Game Stickers,50 PCS Aesthetic Waterproof Trolls -3 Stickers,Vinyl Stickers for Water Bottle,Laptop,Phone,Skateboard Stickers for Teens Girls Kids (Trolls)",SINKWER,"Theme:Cartoon Trolls StickersQuantity: 50 PcsMaterial: PVCSize: about 2- 3.5 inFeatures:1, Clear picture and exquisite printing2, Can easily peel off and stick on other place3, Sun protection and Waterproof! The color hardly fades outQ&A:Q1:Do stickers leave residue?A1:No. Made with the non-marking glue, it will not leave any residue when transferring or removing, and will not damage the surface of the sticker.Q2:Are the stickers delivered randomly and will they be repeated?A2:Be at ease,our stickers are not delivered randomly, all sticker patterns are different and will not repeat.Our stickers are well made with excellent materials, pleasant patterns and each of which has been carefully selected.How to use:Clean the surface and keep it have no water, then stick on wherever you like.Start your DIY decoration.Thank you for your choice and have a pleasant shopping experience!",$,6.99,4.2,10.0,"Cartoon Game Stickers,50 PCS Aesthetic Waterproof Trolls -3 Stickers,Vinyl Stickers for Water Bottle,Laptop,Phone,Skateboard Stickers for Teens Girls Kids (Trolls) Theme:Cartoon Trolls StickersQuantity: 50 PcsMaterial: PVCSize: about 2- 3.5 inFeatures:1, Clear picture and exquisite printing2, Can easily peel off and stick on other place3, Sun protection and Waterproof! The color hardly fades outQ&A:Q1:Do stickers leave residue?A1:No. Made with the non-marking glue, it will not leave any residue when transferring or removing, and will not damage the surface of the sticker.Q2:Are the stickers delivered randomly and will they be repeated?A2:Be at ease,our stickers are not delivered randomly, all sticker patterns are different and will not repeat.Our stickers are well made with excellent materials, pleasant patterns and each of which has been carefully selected.How to use:Clean the surface and keep it have no water, then stick on wherever you like.Start your DIY decoration.Thank you for your choice and have a pleasant shopping experience!","['delivered', 'clear', 'protection', 'water', 'surface', 'easily', 'ease', 'use', 'experience', 'picture', 'exquisite', 'carefully', 'peel', 'game', 'selected.how', 'pattern', 'keep', 'aesthetic', 'stick', 'hardly', '2-', 'kid', 'waterproof', 'pc', 'teen', 'damage', 'a2', 'color', '-3', 'repeated', 'repeat.our', 'like.start', 'infeatures:1', 'sticker.q2', 'diy', 'printing2', 'sun', 'q1', 'choice', 'bottle', 'pvcsize', 'wherever', 'material', 'non-marking', 'outq', 'shopping', 'well', 'glue', 'laptop', 'decoration.thank', 'vinyl', 'made', 'place3', 'different', 'excellent', 'residue', 'stickers,50', 'sticker', 'a1', 'fade', 'cartoon', 'troll', 'skateboard', '50', 'pcsmaterial', 'theme', 'stickersquantity', 'leave', 'girl', 'transferring', 'removing', 'randomly', 'pleasant', '3.5', 'clean', 'phone']",0.2583333333333333,Positive,High Review
